available,next_release,country,label_urls,last_release,label,label_img_url,article,vinyl
,,GB,OUR_FUCKING_JUNGLE__L21843,,OUR FUCKING JUNGLE,/labels/x/11053.gif, 4, 4
,,GB,Our_Label__L23036,,Our Label,/labels/x/29141.gif, 2, 2
,,NL,Our_Vision__L12786,,Our Vision,/labels/x/21104.gif, 7, 7
,,NL,OURGATE_RECORDS__L21683,,OURGATE RECORDS,/labels/x/3220.gif, 3, 1
,,DE,Ourselves__L30674,,Ourselves,/labels/x/28548.gif, 2, 2
,,DE,Ourselves__L32427,,Ourselves,/labels/x/2189.gif, 1, 1
,,GB,Ourstyle__L10051,,Ourstyle,/labels/x/26997.gif, 6, 6
,,GB,OURTIME_MUSIC__L28930,,OURTIME MUSIC,/labels/x/4577.gif, 2, 2
,,GB,OUS__L29408,,OUS,/labels/x/20776.gif, 6, 4
,,SE,Out__L13939,,Out,/labels/x/27660.gif, 4, 4
,,GB,Out_Hear_Audio__L11053,,Out Hear Audio,/labels/x/29111.gif, 14, 14
,,DE,Out_Here__L29141,,Out Here,/labels/x/6073.gif, 5, 2
,,DE,OUT_OF_LINE__L21104,,OUT OF LINE,/labels/x/20653.gif, 45, 11
,,IT,Out_of_Necessity__L31511,,Out of Necessity,/labels/x/32650.gif, 1, 1
,,DE,Out_of_Orbit__L3220,,Out of Orbit,/labels/x/11681.gif, 28, 28
,,DE,Out_Of_Place_Records__L28548,,Out Of Place Records,/labels/x/13817.gif, 2, 2
,,GB,Out_of_the_Loop__L2189,,Out of the Loop,/labels/x/24698.gif, 16, 16
,,DE,Out_Of_The_Ordinary__L26997,,Out Of The Ordinary,/labels/x/508.gif, 4, 4
,,DE,Out_to_Lunch__L4577,,Out to Lunch,/labels/x/27810.gif, 11, 11
,,IT,OUT-ER__L20776,,OUT-ER,/labels/x/1343.gif, 26, 26
,,GB,OUT-SIDER_MUSIC__L27660,,OUT-SIDER MUSIC,/labels/x/29403.gif, 16, 16
,,GB,Outbreak_Records__L11270,,Outbreak Records,/labels/x/26981.gif, 14, 14
,,GB,Outcast_Oddity__L29111,,Outcast Oddity,/labels/x/29343.gif, 4, 4
,,GB,OUTCROSS_RECORDS__L23516,,OUTCROSS RECORDS,/labels/x/5682.gif, 7, 7
,,GB,Outer_Recordings__L5062,,Outer Recordings,/labels/x/1987.gif, 4, 4
,,US,Outergaze__L6073,,Outergaze,/labels/x/30697.gif, 8, 8
,,NL,Outernational_Recordings__L20653,,Outernational Recordings,/labels/x/16242.gif, 9, 9
,,GB,Outernational_Sounds__L32650,,Outernational Sounds,/labels/x/23999.gif, 1, 1
,,GB,OUTERZONA13__L26008,,OUTERZONA13,/labels/x/26291.gif, 8, 8
,,GB,Outhouse_EP__L11681,,Outhouse EP,/labels/x/23032.gif, 3, 3
,,DE,Outils_du_Connaisseur__L13817,,Outils du Connaisseur,/labels/x/32471.gif, 7, 7
,,DE,Outis_Music__L24698,,Outis Music,/labels/x/4048.gif, 11, 10
,,DE,Over-X-Posure__L1835,,Over-X-Posure,/labels/x/1835.gif, 27, 27
,,ES,Overall_Music_Limited_Series__L23570,,Overall Music Limited Series,/labels/x/23570.gif, 7, 7
,,GB,OverClockHeadz__L21981,,OverClockHeadz,/labels/x/293.gif, 1, 1
,,DE,Overdose__L293,,Overdose,/labels/x/26196.gif, 157, 157
,,IT,Overdraw__L26196,,Overdraw,/labels/x/292.gif, 8, 8
,,DE,Overdrive__L292,,Overdrive,/labels/x/14227.gif, 215, 212
,,DE,Overdrive_Classics__L14227,,Overdrive Classics,/labels/x/14474.gif, 11, 11
,,NL,Overdr%C3%ADve_Music__L14474,,Overdríve Music,/labels/x/14226.gif, 5, 5
,,DE,Overdrive_Out__L14226,,Overdrive Out,/labels/x/24257.gif, 15, 15
,,IT,Overflow_Records__L10989,,Overflow Records,/labels/x/626.gif, 6, 6
,,DE,Overlee_Assembly__L24257,,Overlee Assembly,/labels/x/25249.gif, 5, 5
,,IT,Overtone_Records__L626,,Overtone Records,/labels/x/26056.gif, 11, 11
,,FR,Ovni__L25249,,Ovni,/labels/x/31095.gif, 3, 3
,,FR,Ovnivor__L26056,,Ovnivor,/labels/x/1229.gif, 3, 3
,,GB,Ovular_Records__L31095,,Ovular Records,/labels/x/23524.gif, 2, 2
,,US,Ovum__L1229,,Ovum,/labels/x/31003.gif, 183, 177
,,DE,OWL_Records__L23524,,OWL Records,/labels/x/25996.gif, 8, 8
,,GB,OWL_Records__L31003,,OWL Records,/labels/x/10838.gif, 3, 3
,,ES,Own_Style__L10307,,Own Style,/labels/x/1316.gif, 5, 5
,,US,Owned__L24857,,Owned,/labels/x/23073.gif, 2, 2
,,DE,Ownlife__L25996,,Ownlife,/labels/x/28732.gif, 11, 11
,,US,Ox_Records__L4696,,Ox Records,/labels/x/26484.gif, 7, 7
,,IT,OXYD_CITY__L15828,,OXYD CITY,/labels/x/32143.gif, 4, 3
,,IT,OXYD_Records__L10838,,OXYD Records,/labels/x/25049.gif, 184, 176
,,NL,Oxygen__L1316,,Oxygen,/labels/x/28348.gif, 23, 23
,,FR,Oxymor__L23073,,Oxymor,/labels/x/23000.gif, 6, 6
,,DE,OYE_EDIT__L28732,,OYE EDIT,/labels/x/12904.gif, 4, 4
,,GB,OYE_RECORDS__L26484,,OYE RECORDS,/labels/x/32203.gif, 3, 3
,,GB,Ozelot__L32143,,Ozelot,/labels/x/3786.gif, 1, 1
,,GB,Ozit_Dandelion__L25049,,Ozit Dandelion,/labels/x/29918.gif, 9, 7
,,GB,Ozit_Vinyl__L28348,,Ozit Vinyl,/labels/x/14435.gif, 2, 2
,,FR,Ozone_Records__L10549,,Ozone Records,/labels/x/30456.gif, 10, 10
,,IT,Ozz__L23000,,Ozz,/labels/x/29154.gif, 13, 12
,,FR,P_D__L12904,,P & D,/labels/x/23974.gif, 23, 22
,,NL,P_and_D_Records__L32203,,P and D Records,/labels/x/28953.gif, 1, 1
,,DE,P_FLY_MUSIC__L24710,,P FLY MUSIC,/labels/x/230.gif, 2, 2
,,IT,P_House__L11253,,P House,/labels/x/1154.gif, 9, 9
,,NL,P_Series__L3786,,P Series,/labels/x/15294.gif, 63, 63
,,US,PP_Records__L21246,,P&P Records,/labels/x/1752.gif, 5, 3
,,G^,PPLA_Shawn__L29918,,P&P/LA Shawn,/labels/x/28330.gif, 1, 1
,,GB,PS__L26061,,P&S,/labels/x/29953.gif, 1, 1
,,US,PS_Records__L14435,,P&S Records,/labels/x/28695.gif, 7, 7
,,GB,P-Balans__L30456,,P-Balans,/labels/x/21498.gif, 4, 4
,,DE,P-Style__L1836,,P-Style,/labels/x/26837.gif, 1, 1
,,US,PC_Records__L27040,,P.C. Records,/labels/x/32692.gif, 1, 1
,,US,PUNCHIS__L29154,,P.U.N.C.H.I.S.,/labels/x/31238.gif, 2, 2
,,FR,PW__L23974,,P.W,/labels/x/25369.gif, 9, 9
,,FR,PW__L21372,,P.W.,/labels/x/28255.gif, 3, 3
,,FR,P2s_Records__L14967,,P2s Records,/labels/x/29796.gif, 1, 1
,,FR,P2S_RECORDS__L28953,,P2S RECORDS,/labels/x/31258.gif, 1, 1
,,US,P909_Music__L13160,,P909 Music,/labels/x/692.gif, 1, 1
,,DE,Pace_Records__L230,,Pace Records,/labels/x/28238.gif, 13, 13
,,GB,PAID_REACH__L27860,,PAID REACH,/labels/x/21369.gif, 1, 1
,,FR,Pain_Beurre__L21369,,Pain Beurre,/labels/x/26358.gif, 7, 7
,,DE,Pain_in_the_Ass__L14341,,Pain in the Ass,/labels/x/23960.gif, 2, 2
,,NL,Painbringer_Music__L26358,,Painbringer Music,/labels/x/6298.gif, 1, 1
,,GB,Painfree_Foundsound_Institute__L20291,,Painfree Foundsound Institute,/labels/x/5135.gif, 1, 1
,,DE,Painkiller__L13582,,Painkiller,/labels/x/30902.gif, 4, 4
,,FR,Paintball__L5362,,Paintball,/labels/x/31037.gif, 7, 7
,,DE,Painted_Dog__L12372,,Painted Dog,/labels/x/29008.gif, 1, 1
,,US,PAKALOLO_CITY_RECORDS__L23960,,PAKALOLO CITY RECORDS,/labels/x/10605.gif, 2, 2
,,SE,Pakkas_Levyt__L6298,,Pakkas Levyt,/labels/x/2251.gif, 5, 5
,,GB,PAL_JOEY_MUSIC__L16189,,PAL JOEY MUSIC,/labels/x/27433.gif, 4, 2
,,GB,Pal_SL__L6311,,Pal SL,/labels/x/5009.gif, 5, 5
,,GB,Pal_SL__L25571,,Pal SL,/labels/x/28552.gif, 3, 3
,,ES,Palace__L5135,,Palace,/labels/x/31629.gif, 6, 6
,,DE,Palace_Of_Lights__L30902,,Palace Of Lights,/labels/x/6099.gif, 4, 3
,,NL,Palavre_Records__L31037,,Palavre Records,/labels/x/32591.gif, 3, 3
,,GB,Pale_Fire__L23053,,Pale Fire,/labels/x/29103.gif, 2, 2
,,GB,Pale_Music_Int__L29008,,Pale Music Int.,/labels/x/31603.gif, 1, 1
,,DE,Pale_Records__L10605,,Pale Records,/labels/x/25398.gif, 35, 18
,,IT,Pale_Sound_Records__L23278,,Pale Sound Records,/labels/x/28685.gif, 4, 2
,,DE,Palette__L2251,,Palette,/labels/x/15324.gif, 68, 64
,,DE,Palham_Music__L27433,,Palham Music,/labels/x/20552.gif, 10, 10
,,GB,Palicavonzvreca__L5009,,Palicavonzvreca,/labels/x/31727.gif, 4, 4
,,NL,Paling_Trax__L28552,,Paling Trax,/labels/x/15325.gif, 3, 3
,,GB,Palinoia__L31629,,Palinoia,/labels/x/28460.gif, 2, 2
,,BE,Palm_Beach_Records__L6099,,Palm Beach Records,/labels/x/28608.gif, 5, 5
,,GB,Palm_Recordings__L32591,,Palm Recordings,/labels/x/30614.gif, 1, 1
,,FR,Palma_Music__L29103,,Palma Music,/labels/x/26631.gif, 4, 4
,,GB,Palmetto_Arts__L31603,,Palmetto Arts,/labels/x/10484.gif, 1, 1
,,GB,PALMS_CHARMS__L26121,,PALMS & CHARMS,/labels/x/31791.gif, 6, 6
,,GB,Palms_Out_Sounds__L16422,,Palms Out Sounds,/labels/x/31998.gif, 2, 2
,,DE,Paloma_Recordings__L5207,,Paloma Recordings,/labels/x/32577.gif, 7, 7
,,GB,Palto_Flats__L25398,,Palto Flats,/labels/x/23728.gif, 1, 1
,,NL,PALTO_FLATS__L28685,,PALTO FLATS,/labels/x/26070.gif, 4, 3
,,NL,PAM__L5713,,PAM,/labels/x/2416.gif, 11, 11
,,DE,PAMPA__L15324,,PAMPA,/labels/x/28008.gif, 37, 30
,,DE,PAMPA_LP__L20552,,PAMPA LP,/labels/x/16391.gif, 12, 8
,,FR,Pamplemousse__L11143,,Pamplemousse,/labels/x/28452.gif, 1, 1
,,FR,PAN_EUROPEAN_RECORDING__L31727,,PAN EUROPEAN RECORDING,/labels/x/30105.gif, 6, 6
,,DE,PAN_RECORDS__L15325,,PAN RECORDS,/labels/x/26615.gif, 67, 55
,,DE,Pan_X_Codes__L28460,,Pan X Codes,/labels/x/165.gif, 4, 4
,,IT,Panacustica__L15197,,Panacustica,/labels/x/693.gif, 5, 5
,,NL,Panam__L15899,,Panam,/labels/x/31608.gif, 1, 1
,,BE,Panama_Racing_Club__L28344,,Panama Racing Club,/labels/x/24455.gif, 1, 0
,,GB,Pancho__L26521,,Pancho,/labels/x/22009.gif, 2, 2
,,GB,Par-Tay__L14720,,Par-Tay,/labels/x/29089.gif, 3, 3
,,DE,PARABEL__L29089,,PARABEL,/labels/x/10861.gif, 7, 7
,,US,Parabolic__L6371,,Parabolic,/labels/x/26079.gif, 2, 2
,,DE,Parabolica_Records__L3526,,Parabolica Records,/labels/x/10762.gif, 3, 3
,,NL,Parachute__L10861,,Parachute,/labels/x/702.gif, 33, 33
,,DE,Parachute__L26079,,Parachute,/labels/x/25237.gif, 15, 14
,,GB,Paradigm__L23104,,Paradigm,/labels/x/14065.gif, 2, 2
,,GB,Paradigm_Discs__L26874,,Paradigm Discs,/labels/x/25386.gif, 1, 1
,,DE,Paradigma_Records__L10762,,Paradigma Records,/labels/x/21939.gif, 15, 14
,,FR,Paradise__L702,,Paradise,/labels/x/31557.gif, 77, 77
,,GB,Paradise_Bangkok__L25237,,Paradise Bangkok,/labels/x/16319.gif, 3, 3
,,GB,Paradise_Club_Recordings__L23346,,Paradise Club Recordings,/labels/x/23198.gif, 3, 3
,,GB,PARADISE_LOST__L14065,,PARADISE LOST,/labels/x/27218.gif, 13, 13
,,DE,Paradise_Now__L25386,,Paradise Now,/labels/x/23677.gif, 5, 5
,,US,PARADISE_OF_BACHELORS__L21939,,PARADISE OF BACHELORS,/labels/x/13781.gif, 20, 20
,,GB,Paradise_Palms_Records__L31557,,Paradise Palms Records,/labels/x/31861.gif, 2, 2
,,IT,Paradise_Project__L4819,,Paradise Project,/labels/x/30357.gif, 1, 1
,,GB,PARADISE_ROW__L27324,,PARADISE ROW,/labels/x/26913.gif, 3, 3
,,GB,Paradise_Valley__L27493,,Paradise Valley,/labels/x/31689.gif, 1, 1
,,GB,Paradox_Music__L16319,,Paradox Music,/labels/x/12547.gif, 21, 21
,,DE,Paradox_Rec__L3894,,Paradox Rec,/labels/x/29595.gif, 6, 6
,,GB,PARAGES__L23198,,PARAGES,/labels/x/25390.gif, 3, 3
,,FR,Parages_Music__L27218,,Parages Music,/labels/x/24187.gif, 4, 4
,,NL,Paragon__L20757,,Paragon,/labels/x/26254.gif, 1, 1
,,FR,Paragram_Records__L23677,,Paragram Records,/labels/x/32300.gif, 9, 9
,,GB,Paragraph_Records__L13781,,Paragraph Records,/labels/x/31729.gif, 13, 13
,,GB,Para%C3%ADso__L31861,,Paraíso,/labels/x/32408.gif, 2, 2
,,GB,Paralaxe_Editions__L30357,,Paralaxe Editions,/labels/x/28529.gif, 2, 2
,,IL,Parallax__L26913,,Parallax,/labels/x/26852.gif, 4, 4
,,DE,Parallel__L23400,,Parallel,/labels/x/12181.gif, 1, 1
,,GB,Parallel__L31689,,Parallel,/labels/x/16392.gif, 1, 1
,,GB,Parallel_125_Records__L12547,,Parallel 125 Records,/labels/x/11028.gif, 5, 5
,,DE,Parallel_Berlin__L29595,,Parallel Berlin,/labels/x/27802.gif, 2, 2
,,DE,Parallel_Pain__L25390,,Parallel Pain,/labels/x/28742.gif, 3, 3
,,IT,Parallel_Records__L24187,,Parallel Records,/labels/x/23588.gif, 3, 3
,,GB,Parallel_Thought__L26254,,Parallel Thought,/labels/x/32317.gif, 1, 1
,,CH,ParallelX__L32300,,ParallelX,/labels/x/23243.gif, 1, 1
,,FR,PARAMA__L31729,,PARAMA,/labels/x/27053.gif, 1, 1
,,GB,Paramount_City_Records__L32408,,Paramount City Records,/labels/x/11943.gif, 1, 1
,,US,Parang_Recordings__L28529,,Parang Recordings,/labels/x/32103.gif, 3, 3
,,FR,Paranoiak_Records__L16307,,Paranoiak Records,/labels/x/25405.gif, 2, 2
,,DE,Paranoid_Dancer__L26852,,Paranoid Dancer,/labels/x/29884.gif, 4, 4
,,GB,Paranoid_London__L12181,,Paranoid London,/labels/x/21522.gif, 11, 10
,,DE,Paranoid_Music__L5958,,Paranoid Music,/labels/x/31365.gif, 3, 3
,,DE,Paranoid_Recordings__L16392,,Paranoid Recordings,/labels/x/30799.gif, 4, 4
,,DE,Parasound_Records__L143,,Parasound Records,/labels/x/32845.gif, 10, 10
,,IT,Pardon__L3818,,Pardon,/labels/x/29575.gif, 6, 6
,,GB,Party_Style__L12151,,Party Style,/labels/x/5315.gif, 14, 14
,,US,Party_Vibes__L11110,,Party Vibes,/labels/x/3255.gif, 3, 3
,,IT,PARTYSHOCK_BLACK__L4318,,PARTYSHOCK BLACK,/labels/x/28399.gif, 8, 8
,,DE,PAS_De_Nom_Records__L5315,,PAS De Nom Records,/labels/x/3593.gif, 2, 2
,,DE,Paso_Music__L3255,,Paso Music,/labels/x/28719.gif, 43, 40
,,GB,Passarella__L28399,,Passarella,/labels/x/29746.gif, 2, 2
,,FR,PASSE-MURAILLE__L15581,,PASSE-MURAILLE,/labels/x/32539.gif, 2, 2
,,GB,Passenger__L3593,,Passenger,/labels/x/11391.gif, 65, 58
,,DE,Passion_Rec__L1984,,Passion Rec,/labels/x/357.gif, 1, 1
,,GB,PASSPORT_TO_PARADISE__L28719,,PASSPORT TO PARADISE,/labels/x/28692.gif, 8, 8
,,GB,PASSUS_RECORDS__L29746,,PASSUS RECORDS,/labels/x/30597.gif, 1, 1
,,GB,Past_and_Present__L32539,,Past and Present,/labels/x/12652.gif, 2, 2
,,DE,Past_Due__L11391,,Past Due,/labels/x/32912.gif, 25, 24
,,DE,Pasta_Music__L11787,,Pasta Music,/labels/x/28503.gif, 3, 3
,,IT,Pasta_Records__L357,,Pasta Records,/labels/x/10813.gif, 12, 12
,,DE,Pastaga_Records__L28692,,Pastaga Records,/labels/x/24326.gif, 2, 2
,,DE,Pastaga_Records__L30597,,Pastaga Records,/labels/x/21196.gif, 1, 1
,,DE,Pastamusik__L12652,,Pastamusik,/labels/x/10457.gif, 29, 29
,,GB,Patch__L10458,,Patch,/labels/x/30415.gif, 2, 2
,,DE,Patch_Series__L32912,,Patch Series,/labels/x/30115.gif, 1, 1
,,GB,Patchwork__L725,,Patchwork,/labels/x/15932.gif, 4, 4
,,DE,PATE_RECORDS__L21163,,PATE RECORDS,/labels/x/863.gif, 50, 0
,,GB,PATENT_SKILLS__L25809,,PATENT SKILLS,/labels/x/27575.gif, 1, 1
,,GB,Pater_Noster__L28503,,Pater Noster,/labels/x/20132.gif, 4, 3
,,US,Path_Records__L10813,,Path Records,/labels/x/12273.gif, 4, 4
,,DE,Pathfinder__L6263,,Pathfinder,/labels/x/3501.gif, 2, 2
,,GB,Pathological__L13067,,Pathological,/labels/x/30446.gif, 3, 3
,,GB,Pathway_Traxx__L24326,,Pathway Traxx,/labels/x/32660.gif, 7, 7
,,GB,Patricia_Records__L25048,,Patricia Records,/labels/x/6042.gif, 1, 1
,,NL,Patriot__L2018,,Patriot,/labels/x/14118.gif, 9, 9
,,ES,Patro_de_Musica__L21196,,Patro de Musica,/labels/x/144.gif, 8, 8
,,GB,Patron__L27943,,Patron,/labels/x/3620.gif, 1, 1
,,FR,Patsada_Records__L10457,,Patsada Records,/labels/x/29535.gif, 8, 8
,,GB,Pattern__L30415,,Pattern,/labels/x/31854.gif, 3, 3
,,DE,Pattern_Abuse__L30115,,Pattern Abuse.,/labels/x/32621.gif, 3, 3
,,DE,Pattern_Repeat__L15932,,Pattern Repeat,/labels/x/5396.gif, 9, 8
,,NL,Patterns__L863,,Patterns,/labels/x/29092.gif, 91, 90
,,FR,PATTERNS__L27575,,PATTERNS,/labels/x/4967.gif, 1, 1
,,NL,Pattriot__L871,,Pattriot,/labels/x/3594.gif, 15, 15
,,GB,PAUL_KALKBRENNER_MUSIK__L20132,,PAUL KALKBRENNER MUSIK,/labels/x/29414.gif, 20, 12
,,US,Paul_Winley_Records__L13125,,Paul Winley Records,/labels/x/27521.gif, 8, 8
,,US,Paul_Wittley__L12497,,Paul Wittley,/labels/x/13368.gif, 2, 2
,,DE,Paulatine__L16460,,Paulatine,/labels/x/32176.gif, 2, 2
,,IT,PAULS_BOUTIQUE__L12273,,PAULS BOUTIQUE,/labels/x/24255.gif, 13, 10
,,DE,Pauls_Musique__L3501,,Pauls Musique,/labels/x/28939.gif, 8, 8
,,FR,P%C3%A9ch%C3%A9_Mignon_Records__L26505,,Péché Mignon Records,/labels/x/26505.gif, 5, 5
,,GB,Peckings__L23756,,Peckings,/labels/x/25495.gif, 3, 3
,,DE,Peder_Mannerfelt__L25495,,Peder Mannerfelt,/labels/x/30922.gif, 10, 10
,,IT,Pedivelle__L10000,,Pedivelle,/labels/x/31099.gif, 3, 3
,,DE,Pedo_Beat__L1837,,Pedo Beat,/labels/x/32802.gif, 6, 1
,,US,Peep_Records__L5975,,Peep Records,/labels/x/3595.gif, 2, 2
,,GB,Peer_Pressure_Recs__L15021,,Peer Pressure Recs,/labels/x/23052.gif, 2, 2
,,FR,PEERMUSIC__L15982,,PEERMUSIC,/labels/x/28432.gif, 1, 1
,,NL,Pegasus__L5264,,Pegasus,/labels/x/20395.gif, 8, 8
,,US,Peloton_Musique__L13873,,Peloton Musique,/labels/x/24106.gif, 1, 1
,,GB,Pelvis_Records__L30922,,Pelvis Records,/labels/x/24882.gif, 2, 2
,,GB,PeMa__L31099,,PeMa,/labels/x/28436.gif, 4, 2
,,US,PENDULUM_RECORDS__L32802,,PENDULUM RECORDS,/labels/x/14077.gif, 1, 1
,,GB,Penetration_Nation__L14214,,Penetration Nation,/labels/x/85.gif, 6, 6
,,GB,Peng__L3595,,Peng,/labels/x/30125.gif, 38, 35
,,US,Peng_Records__L10822,,Peng Records,/labels/x/4071.gif, 1, 1
,,GB,Peng_Sound__L23052,,Peng Sound,/labels/x/29762.gif, 6, 5
,,GB,PENG%21KICK-MEDIA_MUSIC_GMBH__L28432,,PENG!/KICK-MEDIA MUSIC GMBH,/labels/x/15028.gif, 1, 1
,,NL,Pengobeat__L1050,,Pengobeat,/labels/x/24430.gif, 11, 11
,,GB,PENGUINCOW_RECORDS__L23438,,PENGUINCOW RECORDS,/labels/x/30672.gif, 1, 1
,,GB,Penniman_Records__L20395,,Penniman Records,/labels/x/14833.gif, 12, 10
,,GB,Penny_Black__L15883,,Penny Black,/labels/x/13388.gif, 3, 3
,,GB,PENNY_RECORDS__L27379,,PENNY RECORDS,/labels/x/29773.gif, 7, 7
,,GB,Pennyroyal__L24106,,Pennyroyal,/labels/x/5689.gif, 7, 7
,,GB,Penta_Flowers__L25616,,Penta Flowers,/labels/x/29721.gif, 2, 2
,,ES,Peon_Music__L14667,,Peon Music,/labels/x/27721.gif, 4, 4
,,GB,People__L4356,,People,/labels/x/30732.gif, 1, 1
,,GB,People_Are_Looking_At_You__L25009,,People Are Looking At You,/labels/x/26111.gif, 1, 1
,,GB,People_in_the_Sky__L11976,,People in the Sky,/labels/x/26659.gif, 11, 11
,,GB,People_Must_Jam__L24882,,People Must Jam,/labels/x/1228.gif, 12, 12
,,US,People_of_Earth__L28436,,People of Earth,/labels/x/12755.gif, 7, 7
,,GB,PEOPLE_THAT_MAKE_THE_MUSIC__L20909,,PEOPLE THAT MAKE THE MUSIC,/labels/x/24406.gif, 4, 4
,,US,Peoples_Potential_Unlimited__L14077,,Peoples Potential Unlimited,/labels/x/13482.gif, 80, 74
,,US,Peoples_Power_Unlimited__L14557,,Peoples Power Unlimited,/labels/x/32366.gif, 1, 1
,,DE,Peppermint_Jam__L85,,Peppermint Jam,/labels/x/32171.gif, 148, 147
,,DE,Per_Musica_Ad_Astra__L30125,,Per Musica Ad Astra,/labels/x/31010.gif, 2, 2
,,GB,Perc_Trax__L4071,,Perc Trax,/labels/x/28390.gif, 89, 82
,,GB,Perc_Trax_Limited__L29762,,Perc Trax Limited,/labels/x/12290.gif, 4, 4
,,FR,Perce-Oreille__L15589,,Perce-Oreille,/labels/x/1983.gif, 8, 8
,,FR,Perce-Oreille_V2__L15028,,Perce-Oreille V2,/labels/x/31310.gif, 5, 5
,,NL,Percep-tion__L24430,,Percep-tion,/labels/x/14041.gif, 3, 3
,,GB,Perception_Dub__L30672,,Perception Dub,/labels/x/28687.gif, 2, 2
,,GB,PERSUOL__L26798,,PERSUOL,/labels/x/26798.gif, 4, 4
,,FR,Pertence__L10479,,Pertence,/labels/x/1176.gif, 1, 1
,,NL,Perverse__L5544,,Perverse,/labels/x/26315.gif, 1, 1
,,GB,Perverter__L4145,,Perverter,/labels/x/31552.gif, 3, 3
,,GB,PESKY_PLATES__L15791,,PESKY PLATES,/labels/x/32805.gif, 2, 2
,,DE,Pesto__L1176,,Pesto,/labels/x/21121.gif, 6, 6
,,GB,Petit_Records__L24337,,Petit Records,/labels/x/21665.gif, 2, 2
,,ES,Petite_Mort_Musique__L25937,,Petite Mort Musique,/labels/x/25638.gif, 1, 1
,,TU,Petra_Digital__L26315,,Petra Digital,/labels/x/28609.gif, 3, 3
,,DE,Petricolour__L31552,,Petricolour,/labels/x/24978.gif, 1, 1
,,GB,Petrola_80__L32805,,Petrola 80,/labels/x/30358.gif, 1, 1
,,DE,PETS_Recordings__L21121,,PETS Recordings,/labels/x/2448.gif, 38, 35
,,FR,Peur_Bleue__L21665,,Peur Bleue,/labels/x/12999.gif, 9, 9
,,FR,Peur_Bleue_Records__L25638,,Peur Bleue Records,/labels/x/31590.gif, 4, 4
,,GB,Peyton_Records__L28609,,Peyton Records,/labels/x/14072.gif, 2, 2
,,DE,Pfand__L24978,,Pfand,/labels/x/358.gif, 5, 5
,,GB,PG_TUNE__L30358,,PG TUNE,/labels/x/10480.gif, 3, 3
,,DE,Pgdance__L28372,,Pgdance,/labels/x/27911.gif, 1, 1
,,US,PGM_Rec__L2448,,PGM Rec.,/labels/x/23979.gif, 98, 59
,,GB,PH_EDITS__L21283,,PH EDITS,/labels/x/15239.gif, 2, 2
,,GB,PH_Zero_Music__L12999,,PH Zero Music,/labels/x/27814.gif, 3, 3
,,GB,Phalanx__L31590,,Phalanx,/labels/x/868.gif, 1, 1
,,GB,PHANTASY_SOUND__L14072,,PHANTASY SOUND,/labels/x/28811.gif, 69, 67
,,GB,Phantom_Audio__L23982,,Phantom Audio,/labels/x/5231.gif, 3, 3
,,DE,Phantom_Records__L358,,Phantom Records,/labels/x/31268.gif, 19, 19
,,US,Phantom_Records__L10480,,Phantom Records,/labels/x/13815.gif, 1, 1
,,GB,Phantomcode__L25525,,Phantomcode,/labels/x/21495.gif, 2, 2
,,DE,Phantomwax__L10124,,Phantomwax,/labels/x/32776.gif, 2, 2
,,GB,PHARAWAY_SOUNDS__L27911,,PHARAWAY SOUNDS,/labels/x/15618.gif, 13, 13
,,DE,Phase_Insane__L23979,,Phase Insane,/labels/x/32165.gif, 2, 2
,,GB,PHAT_DUBZ_ACL__L23919,,PHAT DUBZ / ACL,/labels/x/28079.gif, 2, 2
,,GB,Phatt_Jointz__L4924,,Phatt Jointz,/labels/x/4070.gif, 6, 6
,,DE,Phattucini__L13369,,Phattucini,/labels/x/10139.gif, 2, 2
,,GB,Phaze__L4295,,Phaze,/labels/x/29511.gif, 5, 5
,,IT,Phaze_Records__L15239,,Phaze Records,/labels/x/14914.gif, 5, 5
,,DE,Phazz-a-Dellic__L14517,,Phazz-a-Dellic,/labels/x/921.gif, 5, 5
,,US,Pheelco__L27814,,Pheelco,/labels/x/855.gif, 1, 1
,,GB,PHEERCE_CITI__L26596,,PHEERCE CITI,/labels/x/14500.gif, 1, 1
,,GB,Phela__L3218,,Phela,/labels/x/15546.gif, 8, 8
,,BE,Phenom__L868,,Phenom,/labels/x/359.gif, 4, 4
,,GB,Pheon_Records__L28811,,Pheon Records,/labels/x/30406.gif, 2, 2
,,US,Phezulu__L5231,,Phezulu,/labels/x/31139.gif, 7, 7
,,GB,Phonofile_Hektor_Grammofon_A__L29582,,Phonofile / Hektor Grammofon A,/labels/x/30906.gif, 2, 1
,,DE,PHONOFILE_NEVERWHERE__L30906,,PHONOFILE / NEVERWHERE,/labels/x/31253.gif, 2, 2
,,GB,PHONOFILE_NEVERWHERE__L31253,,PHONOFILE / NEVERWHERE,/labels/x/5664.gif, 1, 1
,,SE,Phonogenic_Audio__L5664,,Phonogenic Audio,/labels/x/21032.gif, 5, 5
,,FR,Phonogramme__L20879,,Phonogramme,/labels/x/25711.gif, 3, 3
,,FR,PHONOGRAMME__L21032,,PHONOGRAMME,/labels/x/15983.gif, 24, 24
,,DE,Phonograph_Music__L25711,,Phonograph Music,/labels/x/11646.gif, 3, 3
,,GB,Phonomental__L12216,,Phonomental,/labels/x/12297.gif, 2, 2
,,GB,Phonon__L15983,,Phonon,/labels/x/23770.gif, 7, 7
,,BE,Phonoshuffle__L11646,,Phonoshuffle,/labels/x/30373.gif, 5, 5
